log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median,period
6.735912769906853e-07,3.243906727005697e-07,0.0,56.40205382012432,56.22814377305157,56.48,04/30/2013-05/06/2013
-3.5840340231863025e-08,-3.7996490510377903e-07,0.0,58.26446230552296,58.2881988821808,58.28,05/07/2013-05/13/2013
4.604017286226142e-07,8.101511131760538e-07,0.0,59.56160326048736,59.51234862004274,59.55,05/14/2013-05/20/2013
6.134762710053158e-07,6.377632398010694e-07,0.0,61.71355472001357,61.46028381183703,61.92,05/21/2013-05/28/2013
2.2997172235050852e-07,4.209377959384271e-08,0.0,63.62379555355368,63.770230315993864,63.72,05/29/2013-06/04/2013
3.9022946754380113e-07,3.3218233035959845e-07,0.0,63.81778136925163,64.09194590070786,64.0,06/05/2013-06/11/2013
-4.0244595760209636e-08,-2.501965901890588e-08,0.0,64.42945468458086,64.65412555799679,64.51,06/12/2013-06/18/2013
-6.992925503425906e-07,-5.319052526966811e-07,0.0,61.33747962651023,61.76557587629232,61.11,06/19/2013-06/25/2013
6.207763966195938e-07,2.632414624771322e-07,0.0,62.39613599616401,62.6360240114025,62.69,06/26/2013-07/02/2013
1.057837424767007e-06,9.411795997278879e-07,0.0,65.31318514371206,65.15651246740825,65.24,07/03/2013-07/10/2013
6.583438564826555e-08,-4.9120247584308025e-08,0.0,67.7741159123906,67.88486635599831,67.86,07/11/2013-07/17/2013
-7.873676190753367e-07,-4.046286392017114e-07,0.0,68.60010860817667,67.33862959233804,68.99,07/18/2013-07/24/2013
-2.1690347943113364e-07,2.082407501246089e-08,0.0,63.40618522378299,63.51194588935478,63.35,07/25/2013-07/31/2013
-4.114403867056717e-07,-5.067667327465712e-07,0.0,64.78200422051921,64.70904895323334,64.83,08/01/2013-08/07/2013
8.22195996696529e-07,7.395399175631938e-07,0.0,67.41170775062793,66.95738444737644,67.54,08/08/2013-08/14/2013
-2.656118546400587e-07,-8.953719655105091e-07,0.0,65.67790479838278,65.89934679417128,65.65,08/15/2013-08/21/2013
-7.609439305246432e-07,-7.22430888585392e-07,0.0,64.29040327924592,65.41579373092311,64.89,08/22/2013-08/28/2013
5.019234373695215e-07,2.5519239428967203e-07,0.0,62.4809267892428,62.531524471668384,62.08,08/29/2013-09/05/2013
-1.5565151187643835e-07,-7.91423499844349e-10,0.0,65.52530912523191,65.7789557344955,65.61,09/06/2013-09/12/2013
5.0568354311796375e-09,-9.89324437100769e-08,0.0,64.60239814279436,64.45242440852206,64.49,09/13/2013-09/19/2013
-2.4481309056165655e-07,7.810352333383634e-07,0.0,64.25800597932141,64.28469768558494,64.27,09/20/2013-09/26/2013
2.5636368743057033e-07,9.206791642868234e-07,0.0,63.70582963140037,63.820509665716045,63.77,09/27/2013-10/03/2013
4.0688910110530545e-07,-7.276771369342785e-07,0.0,64.3275283043383,64.6717700428866,64.53,10/04/2013-10/10/2013
1.3288181750824602e-06,1.7524800094082213e-06,0.0,68.53394642392684,69.74827278146483,68.68,10/11/2013-10/17/2013
-2.0846838431654556e-07,2.126381052960319e-07,0.0,71.25448797103745,70.49266488655445,71.1,10/18/2013-10/24/2013
-5.422157581182023e-08,-4.077237326002711e-07,0.0,72.1361286157799,72.44521608562091,72.42,10/25/2013-10/31/2013
2.634068817676102e-07,-2.694023151372921e-07,0.0,70.2915048412571,70.25499581207418,70.28,11/01/2013-11/07/2013
1.2426624977782018e-06,6.986992904477151e-07,0.0,72.95923220060025,71.71547667909957,72.1401,11/08/2013-11/14/2013
-1.6111237011780663e-07,6.641891957119884e-08,0.0,74.45397374774102,74.29959243955486,74.46,11/15/2013-11/21/2013
6.776365451192282e-10,-1.0205324743065137e-07,0.0,75.26326283601595,74.98785601540175,75.14,11/22/2013-11/29/2013
7.675828894268313e-07,3.9488389294729675e-07,0.0,76.93302909912416,76.66851568264524,77.03,12/02/2013-12/06/2013
-9.952498552389185e-09,1.6179876371504255e-07,0.0,78.94246898186678,78.88053045878456,79.08,12/09/2013-12/13/2013
5.069512702752844e-07,2.25966626270778e-07,0.0,82.30412686889457,82.45186316577247,82.06,12/16/2013-12/20/2013
1.0708156526955495e-07,-9.05069811626188e-07,0.0,82.90560236182708,82.75705444702317,82.77,12/23/2013-12/30/2013
4.795166450283378e-07,3.280899985485046e-07,0.0,83.86970035967506,83.26749631973055,83.45,12/31/2013-01/07/2014
3.202867168745323e-07,-7.067638675821928e-08,0.0,86.17140127369413,86.37380861471625,86.24,01/08/2014-01/14/2014
-3.4059600582719954e-07,-2.179561748045153e-07,0.0,88.66118781129924,88.55613784078488,88.67,01/15/2014-01/22/2014
-3.202019217703316e-07,-9.193560294053839e-07,0.0,85.23384752972294,84.89807039143712,85.1,01/23/2014-01/29/2014
-2.676003363643046e-07,3.912622541957555e-07,0.0,84.67983374825003,85.47469433830392,84.9,01/30/2014-02/05/2014
6.777219994300421e-07,2.9132524771821736e-07,0.0,84.64372705023685,84.36751446937348,84.57,02/06/2014-02/12/2014
2.1194605248909733e-07,4.892509692564915e-07,0.0,86.21166909329793,86.56144417057833,86.33,02/13/2014-02/20/2014
4.1649620658880776e-07,1.347700448560479e-07,0.0,88.39585096194986,88.3213491111793,88.369,02/21/2014-02/27/2014
-2.4987565820551257e-07,3.433665573277664e-08,0.0,87.58775599656231,87.15542886857648,87.33255,02/28/2014-03/06/2014
-5.681488414637309e-07,4.3729162054928935e-08,0.0,84.3513054370713,84.64869855129129,84.18,03/07/2014-03/13/2014
8.780111697315399e-07,1.310893598511621e-06,0.0,85.66591207326172,85.18518290305023,85.37,03/14/2014-03/20/2014
1.5253314980282242e-07,4.663615711722596e-07,0.0,89.06191433325637,89.47705627185381,89.132,03/21/2014-03/27/2014
8.747350470701405e-07,1.724419620743632e-07,0.0,92.4252871749578,93.29521838702975,93.12,03/28/2014-04/03/2014
-9.241695422123606e-07,-6.316940339101202e-07,0.0,90.5082773775797,90.46560280379185,90.51,04/04/2014-04/10/2014
7.271898484198619e-07,1.352353816265344e-06,0.0,89.45023077471376,89.54150586913082,89.54,04/11/2014-04/17/2014
-9.092990178350403e-07,-2.060950273980502e-07,0.0,90.37154287558748,90.47993741834216,90.44,04/21/2014-04/25/2014
-6.264257946855721e-07,-4.4730551563656097e-07,0.0,85.17720904574554,83.81286732944328,83.93,04/28/2014-05/02/2014
-2.759730943023716e-07,2.905066734935774e-07,0.0,83.39684011827757,83.78055415108955,83.72,05/05/2014-05/09/2014
5.846122442703104e-07,5.403932644278463e-07,0.0,84.23130426677871,84.94911052435813,84.96,05/12/2014-05/16/2014
-2.837109329946086e-07,-9.421604743115561e-07,0.0,84.35596510376054,84.72177660192338,84.41,05/19/2014-05/23/2014
7.067131059332594e-07,3.364416566941706e-07,0.0,87.27226727848684,87.38835269017176,87.38,05/27/2014-06/02/2014
8.943094981780411e-07,8.599392092725977e-07,0.0,90.58472173888471,91.38277820682106,91.42,06/03/2014-06/09/2014
8.073181775070432e-08,-4.2488520382006983e-07,0.0,91.13919288585559,90.7953720077571,90.85055,06/10/2014-06/16/2014
-9.962466674746449e-08,-3.903507247811994e-07,0.0,91.58153087911442,91.7558966615781,91.47,06/17/2014-06/23/2014
2.9502747765873956e-07,6.479031377120726e-07,0.0,91.88834951849756,92.05479635573506,91.9,06/24/2014-06/30/2014
3.015310397195645e-07,-3.6147215984075687e-07,0.0,95.24384706872614,95.11377271874912,95.25,07/01/2014-07/08/2014
