day,log_return_mean,log_return_mean_median,log_return_median,mean,mean_median,median
6/1/2018,3.31E-05,0.000183933,3.63E-05,7481.482431,7504.570357,7490.15
6/2/2018,0.000114156,3.65E-06,0.000106294,7595.83875,7633.004667,7629.725
6/3/2018,5.11E-05,8.08E-05,1.17E-05,7690.750833,7697.046667,7702.3
6/4/2018,-0.000196981,-0.000176918,-4.52E-05,7576.168403,7546.916786,7536.495
6/5/2018,0.000108311,-0.000184868,-8.52E-05,7491.191042,7443.656152,7441.575
6/6/2018,3.35E-05,3.08E-05,2.10E-05,7605.917569,7620.265,7616.42
6/7/2018,1.85E-05,-9.17E-05,-9.21E-05,7692.464028,7693.683333,7694.795
6/8/2018,-6.17E-05,-7.03E-05,-8.43E-05,7629.441875,7642.95163,7637.86
6/9/2018,-0.000109268,-8.97E-05,2.22E-05,7630.681944,7617.7405,7631.12
6/10/2018,-0.000723328,-4.87E-05,-0.000292353,7136.300417,7234.135556,7242.795
6/11/2018,9.61E-05,0.000185726,-7.95E-05,6760.241806,6767.714375,6761.715
6/12/2018,-0.000372446,-9.09E-05,-0.000131282,6755.393056,6831.285,6825.52
6/13/2018,-0.000292541,-0.000389959,-0.000139456,6443.066319,6466.525,6454.665
6/14/2018,0.000368843,0.000155157,7.55E-05,6501.004236,6489.594286,6490.75
6/15/2018,-0.000231613,-0.000374937,-3.02E-06,6551.705208,6580.769286,6558.82
6/16/2018,0.000110701,2.56E-05,4.30E-05,6461.552569,6457.261875,6459.39
6/17/2018,-3.36E-05,-0.000105506,2.75E-05,6509.024861,6510.7025,6511.265
6/18/2018,0.000275551,3.35E-05,-6.19E-06,6521.784444,6434.669327,6441.54
6/19/2018,3.06E-05,5.40E-05,0.000124406,6717.906458,6719.221667,6715.545
6/20/2018,3.13E-05,-3.46E-05,0,6680.676181,6715.630417,6651.63
6/21/2018,-3.30E-05,-1.76E-05,-0.000156936,6737.360069,6730.35,6732.965
6/22/2018,-0.000742221,7.99E-06,-0.000116553,6362.531111,6369.2275,6352.44
6/23/2018,0.000135622,0.000238076,6.50E-06,6135.600208,6132.84125,6135.87
6/24/2018,-1.97E-05,-0.000123265,-0.000329565,6024.966389,5928.023571,5962.34
6/25/2018,9.52E-05,6.50E-05,-0.000103426,6202.535764,6164.4125,6177.385
6/26/2018,-0.000224809,-0.000123463,9.31E-05,6202.777569,6199.758167,6208.26
6/27/2018,6.88E-05,5.48E-05,8.98E-05,6095.315,6084.494583,6091.365
6/28/2018,-0.000358454,-4.83E-05,-0.000157338,6081.546119,6103.030256,6100.695
6/29/2018,0.000420451,0.000282168,-0.00015291,5901.726597,5884.858947,5884.38
6/30/2018,0.000222806,-9.41E-05,-4.72E-06,6363.08875,6385.5325,6373.41
7/1/2018,-3.36E-05,-3.92E-05,-8.01E-05,6350.31375,6368.128718,6355.26
7/2/2018,0.000279917,-1.65E-05,-1.58E-05,6452.557222,6332.964545,6338.98
7/3/2018,-0.000106268,8.56E-05,0.000129484,6597.022917,6579.820357,6605.605
7/4/2018,6.80E-05,1.49E-05,-5.98E-05,6570.336458,6644.72625,6524.835
7/5/2018,-3.02E-05,-9.00E-06,0,6581.172153,6591.505625,6597.45
7/6/2018,7.67E-05,7.45E-05,9.80E-05,6541.638542,6534.69375,6538.845
7/7/2018,0.000186278,2.33E-05,-0.000151826,6572.844514,6570.71125,6575.89
7/8/2018,-5.00E-05,-1.80E-05,3.11E-05,6739.335,6736.018571,6738.53
7/9/2018,-5.09E-05,2.66E-06,-1.94E-05,6705.733125,6699.4275,6705.14
7/10/2018,-0.000408305,-0.000123209,-6.45E-05,6482.038542,6403.957,6398.885
7/11/2018,7.60E-05,-7.05E-05,6.44E-05,6353.821875,6360.4525,6357.195
7/12/2018,-0.000240139,-7.06E-05,-0.000244836,6220.136667,6181.736923,6180.035
7/13/2018,-3.87E-05,1.19E-05,3.20E-06,6237.142569,6239.844278,6241.945
7/14/2018,5.04E-05,-1.67E-05,-8.99E-05,6235.782639,6237.883333,6232.85
7/15/2018,0.000101877,7.86E-05,1.60E-05,6318.442917,6341.671667,6338.99
7/16/2018,0.000397328,2.31E-05,0.000226324,6519.975625,6449.475833,6590.225
7/17/2018,0.000596378,0.000160318,0.000367892,6874.430972,6720.8275,6723.045
7/18/2018,6.81E-05,6.15E-06,0.000427373,7403.377986,7400.5375,7413.95
7/19/2018,8.28E-05,7.54E-05,0.000115787,7389.918403,7400.514167,7390.91
7/20/2018,-0.000137425,-7.15E-07,2.32E-05,7421.722014,7444.412381,7442.34
7/21/2018,7.33E-05,0.00016191,-5.44E-05,7346.837986,7386.62,7334.5
7/22/2018,5.51E-06,0.000179492,5.66E-05,7448.396806,7426.308333,7443.995
7/23/2018,0.000285911,0.000174702,0.000196511,7677.925278,7718.825,7701.005
7/24/2018,0.000629582,0.000432507,0.00067215,8069.135556,7988.328636,8164.475
7/25/2018,-0.00017954,-0.000178697,3.67E-05,8254.714336,8225.518846,8235.01
7/26/2018,-0.00021674,0.000143595,-4.25E-05,8197.391042,8219.195833,8217.895
7/27/2018,0.00020032,-5.00E-06,0.000111681,8019.825208,7981.346614,7933.785
7/28/2018,1.07E-05,-1.27E-05,-8.69E-05,8179.467083,8183.474056,8180.055
7/29/2018,-9.77E-07,-0.000125466,-1.96E-05,8202.876736,8202.371705,8201.985
7/30/2018,-4.34E-05,-0.000318093,1.71E-05,8134.0875,8145.912045,8143.965
7/31/2018,-0.000347211,-0.000120868,-2.22E-05,7916.578958,7964.475536,7957.575
8/1/2018,-0.000115148,-1.66E-06,-8.87E-05,7570.428264,7570.31375,7560.635
